ano,mes,dia,hora,Dia_semana,QTD_Tags,R$_Tags
2017,9,14,10,3,494,461.8500
2017,9,14,11,3,521,484.5800
2017,9,14,12,3,440,428.2500
2017,9,14,13,3,682,715.0400
2017,9,14,14,3,683,701.6400
2017,9,14,15,3,651,631.7500
2017,9,14,16,3,670,566.7100
2017,9,14,17,3,517,288.5900
2017,9,15,5,4,1,6.7200
2017,9,15,6,4,9,23.6500
2017,9,15,7,4,56,149.7300
2017,9,15,8,4,477,567.0500
2017,9,15,9,4,680,669.3000
2017,9,15,10,4,481,473.0400
2017,9,15,11,4,599,537.6900
2017,9,15,12,4,490,444.9100
2017,9,15,13,4,718,790.9600
2017,9,15,14,4,845,902.8500
2017,9,15,15,4,668,589.8200
2017,9,15,16,4,646,492.9400
2017,9,15,17,4,550,316.5800
2017,9,16,0,5,1,2.8500
2017,9,16,4,5,1,1.3400
2017,9,16,6,5,3,6.0000
2017,9,16,7,5,47,123.2600
2017,9,16,8,5,372,500.6500
2017,9,16,9,5,721,790.7100
2017,9,16,10,5,792,780.1500
2017,9,16,11,5,581,356.4000
2017,9,18,5,0,1,6.3800
2017,9,18,6,0,8,16.2200
2017,9,18,7,0,49,111.6400
2017,9,18,8,0,392,495.5700
2017,9,18,9,0,696,692.4700
2017,9,18,10,0,689,597.0400
2017,9,18,11,0,578,460.3900
2017,9,18,12,0,432,366.4800
2017,9,18,13,0,681,747.9000
2017,9,18,14,0,741,757.5000
2017,9,18,15,0,715,687.1100
2017,9,18,16,0,638,475.2300
2017,9,18,17,0,556,302.0900
2017,9,19,5,1,3,10.5800
2017,9,19,6,1,6,7.4500
2017,9,19,7,1,56,144.1800
2017,9,19,8,1,397,505.6600
2017,9,19,9,1,665,647.2400
2017,9,19,10,1,672,559.3300
2017,9,19,11,1,571,522.0200
2017,9,19,12,1,396,362.3700
2017,9,19,13,1,605,624.1600
2017,9,19,14,1,691,742.6800
2017,9,19,15,1,662,640.3900
2017,9,19,16,1,588,468.1000
2017,9,19,17,1,509,295.3900
2017,9,20,3,2,1,0.6800
2017,9,20,5,2,3,12.0800
2017,9,20,6,2,9,19.2100
2017,9,20,7,2,52,109.5000
2017,9,20,8,2,372,450.8400
2017,9,20,9,2,646,652.4600
2017,9,20,10,2,672,611.2300
2017,9,20,11,2,551,466.4600
2017,9,20,12,2,383,406.9200
2017,9,20,13,2,705,778.1600
2017,9,20,14,2,731,682.5800
2017,9,20,15,2,643,548.9500
2017,9,20,16,2,652,536.6100
2017,9,20,17,2,513,281.9000
2017,9,21,5,3,2,7.7200
2017,9,21,6,3,4,6.8700
2017,9,21,7,3,54,91.1100
2017,9,21,8,3,346,402.2600
2017,9,21,9,3,290,333.8600
2017,9,21,10,3,201,201.2400
2017,9,21,11,3,206,219.2400
2017,9,21,12,3,226,221.6100
2017,9,21,13,3,347,440.5000
2017,9,21,14,3,562,490.0800
2017,9,21,15,3,322,187.3400
2017,9,21,16,3,10,7.8700
2017,9,21,17,3,7,3.2800
2017,9,22,5,4,1,1.8500
2017,9,22,6,4,8,42.4200
2017,9,22,7,4,57,130.5300
2017,9,22,8,4,403,426.7800
2017,9,22,9,4,640,657.9300
2017,9,22,10,4,701,584.7400
2017,9,22,11,4,590,498.3200
2017,9,22,12,4,436,359.9500
2017,9,22,13,4,677,692.8800
2017,9,22,14,4,731,752.2500
2017,9,22,15,4,652,606.1200
2017,9,22,16,4,684,524.1400
2017,9,22,17,4,530,306.9700
2017,9,23,2,5,1,3.1700
2017,9,23,4,5,1,2.1700
2017,9,23,5,5,1,0.6800
2017,9,23,7,5,42,121.3000
2017,9,23,8,5,397,541.5300
2017,9,23,9,5,746,738.6500
2017,9,23,10,5,726,668.1200
2017,9,23,11,5,537,331.3000
2017,9,25,6,0,8,11.6000
2017,9,25,7,0,47,95.5300
2017,9,25,8,0,368,411.6600
2017,9,25,9,0,633,590.9900
2017,9,25,10,0,635,539.2000
2017,9,25,11,0,539,398.4100
2017,9,25,12,0,377,339.0400
2017,9,25,13,0,657,640.9300
2017,9,25,14,0,697,684.0900
2017,9,25,15,0,695,591.4000
2017,9,25,16,0,596,466.4100
2017,9,25,17,0,530,299.0100
2017,9,26,1,1,1,3.6200
2017,9,26,3,1,1,1.1700
2017,9,26,5,1,1,6.4500
2017,9,26,6,1,9,18.9000
2017,9,26,7,1,59,146.0700
2017,9,26,8,1,411,553.7200
2017,9,26,9,1,601,632.9200
2017,9,26,10,1,653,557.2700
2017,9,26,11,1,521,441.4700
2017,9,26,12,1,382,319.6400
2017,9,26,13,1,632,768.2400
2017,9,26,14,1,695,673.1800
2017,9,26,15,1,626,573.5100
2017,9,26,16,1,572,475.4500
2017,9,26,17,1,494,279.6300
2017,9,27,6,2,6,8.4200
2017,9,27,7,2,57,112.3500
2017,9,27,8,2,387,525.0500
2017,9,27,9,2,608,596.7700
2017,9,27,10,2,620,531.6100
2017,9,27,11,2,501,424.4700
2017,9,27,12,2,361,324.8900
2017,9,27,13,2,616,618.0000
2017,9,27,14,2,659,689.3000
2017,9,27,15,2,585,523.6500
2017,9,27,16,2,577,459.3800
2017,9,27,17,2,487,262.8000
2017,9,28,6,3,3,3.0200
2017,9,28,7,3,60,118.1100
2017,9,28,8,3,420,545.2000
2017,9,28,9,3,597,596.5400
2017,9,28,10,3,605,544.6900
2017,9,28,11,3,521,428.8800
2017,9,28,12,3,378,361.1400
2017,9,28,13,3,604,684.7200
2017,9,28,14,3,630,583.9700
2017,9,28,15,3,611,539.1000
2017,9,28,16,3,597,465.8600
2017,9,28,17,3,445,254.3400
2017,9,29,5,4,2,7.7200
2017,9,29,6,4,8,16.2500
2017,9,29,7,4,65,183.7800
2017,9,29,8,4,424,536.5100
2017,9,29,9,4,639,641.9300
2017,9,29,10,4,686,630.2500
2017,9,29,11,4,563,438.2100
2017,9,29,12,4,471,473.4500
2017,9,29,13,4,749,798.5200
2017,9,29,14,4,754,791.4500
2017,9,29,15,4,729,677.1200
2017,9,29,16,4,730,577.2900
2017,9,29,17,4,557,306.5100
2017,9,30,4,5,1,4.5100
2017,9,30,5,5,1,1.3400
2017,9,30,6,5,4,8.9200
2017,9,30,7,5,52,169.1300
2017,9,30,8,5,429,545.3200
2017,9,30,9,5,717,841.2900
2017,9,30,10,5,757,775.1600
2017,9,30,11,5,647,424.9400
2017,10,2,5,0,1,1.5100
2017,10,2,6,0,9,35.4200
2017,10,2,7,0,68,182.2600
2017,10,2,8,0,401,473.2500
2017,10,2,9,0,698,637.2400
2017,10,2,10,0,744,658.1600
2017,10,2,11,0,625,476.2600
2017,10,2,12,0,495,471.5800
2017,10,2,13,0,822,879.4800
2017,10,2,14,0,848,890.4900
2017,10,2,15,0,761,714.2100
2017,10,2,16,0,679,512.7600
2017,10,2,17,0,570,307.2000
2017,10,3,5,1,4,21.5000
2017,10,3,6,1,3,10.8900
2017,10,3,7,1,48,145.8800
2017,10,3,8,1,432,511.4700
2017,10,3,9,1,660,662.9100
2017,10,3,10,1,636,566.1300
2017,10,3,11,1,615,537.4500
2017,10,3,12,1,438,395.9600
2017,10,3,13,1,739,788.8400
2017,10,3,14,1,819,878.0400
2017,10,3,15,1,718,668.4900
2017,10,3,16,1,623,506.6900
2017,10,3,17,1,538,314.0100
2017,10,4,5,2,3,4.9900
2017,10,4,6,2,5,19.2700
2017,10,4,7,2,43,75.8400
2017,10,4,8,2,403,532.8900
2017,10,4,9,2,655,661.0700
2017,10,4,10,2,731,660.6800
2017,10,4,11,2,624,542.5200
2017,10,4,12,2,454,404.0500
2017,10,4,13,2,720,759.8100
2017,10,4,14,2,737,753.5400
2017,10,4,15,2,696,651.7500
2017,10,4,16,2,588,447.8700
2017,10,4,17,2,558,300.7200
2017,10,5,5,3,2,7.4000
2017,10,5,6,3,8,20.1000
2017,10,5,7,3,54,130.5500
2017,10,5,8,3,454,541.7000
2017,10,5,9,3,659,667.5400
2017,10,5,10,3,658,662.8200
2017,10,5,11,3,571,464.1000
2017,10,5,12,3,469,454.7100
2017,10,5,13,3,733,835.8100
2017,10,5,14,3,691,709.8100
2017,10,5,15,3,681,611.0700
2017,10,5,16,3,684,551.8400
2017,10,5,17,3,540,300.0700
2017,10,6,5,4,1,6.7200
2017,10,6,6,4,1,7.4000
2017,10,6,7,4,57,128.2000
2017,10,6,8,4,478,569.2000
2017,10,6,9,4,715,734.2600
2017,10,6,10,4,685,639.3700
2017,10,6,11,4,606,559.5400
2017,10,6,12,4,515,461.6400
2017,10,6,13,4,754,810.3400
2017,10,6,14,4,757,803.6200
2017,10,6,15,4,714,623.9000
2017,10,6,16,4,687,530.8600
2017,10,6,17,4,533,301.8800
2017,10,7,5,5,2,9.3600
2017,10,7,6,5,8,29.8000
2017,10,7,7,5,41,97.7400
2017,10,7,8,5,486,634.3300
2017,10,7,9,5,780,909.5900
2017,10,7,10,5,770,777.3700
2017,10,7,11,5,662,424.5000
2017,10,9,5,0,2,7.8900
2017,10,9,6,0,2,4.7000
2017,10,9,7,0,52,109.4500
2017,10,9,8,0,406,531.7400
2017,10,9,9,0,596,703.7600
2017,10,9,10,0,705,677.4800
2017,10,9,11,0,628,665.6400
2017,10,9,12,0,506,520.4000
2017,10,9,13,0,760,862.6900
2017,10,9,14,0,801,987.8700
2017,10,9,15,0,767,762.5400
2017,10,9,16,0,705,593.1000
2017,10,9,17,0,575,343.1800
2017,10,10,3,1,1,2.3400
2017,10,10,4,1,2,7.5000
2017,10,10,5,1,1,7.0600
2017,10,10,6,1,10,31.2400
2017,10,10,7,1,58,124.9300
2017,10,10,8,1,505,568.5700
2017,10,10,9,1,767,808.1600
2017,10,10,10,1,729,657.9600
2017,10,10,11,1,618,583.5100
2017,10,10,12,1,539,578.8300
2017,10,10,13,1,788,790.2400
2017,10,10,14,1,818,866.7500
2017,10,10,15,1,747,759.1700
2017,10,10,16,1,747,606.1400
2017,10,10,17,1,614,364.6500
2017,10,13,2,4,1,7.4000
2017,10,13,5,4,1,2.4500
2017,10,13,7,4,6,45.9900
2017,10,13,8,4,3,4.7300
2017,10,13,9,4,16,36.3800
2017,10,13,10,4,32,66.4600
2017,10,13,11,4,461,473.3100
2017,10,13,12,4,467,450.7300
2017,10,13,13,4,601,663.9500
2017,10,13,14,4,762,787.7400
2017,10,13,15,4,667,658.2600
2017,10,13,16,4,578,484.4800
2017,10,13,17,4,451,260.2300
2017,10,14,6,5,5,21.8400
2017,10,14,7,5,32,85.4400
2017,10,14,8,5,311,379.4900
2017,10,14,9,5,634,655.8600
2017,10,14,10,5,675,621.0400
2017,10,14,11,5,540,340.3500
2017,10,16,5,0,1,1.3200
2017,10,16,6,0,1,2.6800
2017,10,16,7,0,51,104.8400
2017,10,16,8,0,373,419.8200
2017,10,16,9,0,614,620.2900
2017,10,16,10,0,668,570.7100
2017,10,16,11,0,611,512.6100
2017,10,16,12,0,493,480.6600
2017,10,16,13,0,701,770.4600
2017,10,16,14,0,738,792.8000
2017,10,16,15,0,746,668.5500
2017,10,16,16,0,636,480.2900
2017,10,16,17,0,614,329.3100
2017,10,17,4,1,1,6.0400
2017,10,17,5,1,1,1.5000
2017,10,17,6,1,6,23.9100
2017,10,17,7,1,47,100.6900
2017,10,17,8,1,366,431.5600
2017,10,17,9,1,595,577.0000
2017,10,17,10,1,640,571.4200
2017,10,17,11,1,597,479.8000
2017,10,17,12,1,440,397.9900
2017,10,17,13,1,710,816.4600
2017,10,17,14,1,656,687.0000
2017,10,17,15,1,649,617.2800
2017,10,17,16,1,575,452.3100
2017,10,17,17,1,564,303.1600
2017,10,18,5,2,2,6.8700
2017,10,18,6,2,3,14.6100
2017,10,18,7,2,64,152.7100
2017,10,18,8,2,381,433.4800
2017,10,18,9,2,570,583.9100
2017,10,18,10,2,635,566.8300
2017,10,18,11,2,559,480.7800
2017,10,18,12,2,420,427.7900
2017,10,18,13,2,610,656.3800
2017,10,18,14,2,571,567.6900
2017,10,18,15,2,604,552.5200
2017,10,18,16,2,572,475.6200
2017,10,18,17,2,541,298.2100
2017,10,19,4,3,1,0.8500
2017,10,19,5,3,1,10.8000
2017,10,19,6,3,4,6.2700
2017,10,19,7,3,48,119.4300
2017,10,19,8,3,399,491.2200
2017,10,19,9,3,652,638.7900
2017,10,19,10,3,644,583.5600
2017,10,19,11,3,600,500.6600
2017,10,19,12,3,388,353.1200
2017,10,19,13,3,526,578.1600
2017,10,19,14,3,714,724.3800
2017,10,19,15,3,602,540.6000
2017,10,19,16,3,561,464.5700
2017,10,19,17,3,540,297.8800
2017,10,20,5,4,3,5.0200
2017,10,20,6,4,5,11.9600
2017,10,20,7,4,61,149.9100
2017,10,20,8,4,421,474.5100
2017,10,20,9,4,719,676.6300
2017,10,20,10,4,766,712.5600
2017,10,20,11,4,667,565.2700
2017,10,20,12,4,570,529.9500
2017,10,20,13,4,789,813.4700
2017,10,20,14,4,829,878.8200
2017,10,20,15,4,730,689.0000
2017,10,20,16,4,736,603.5400
2017,10,20,17,4,610,344.5000
2017,10,21,2,5,1,6.2100
2017,10,21,6,5,2,6.3200
2017,10,21,7,5,43,146.0600
2017,10,21,8,5,326,439.4800
2017,10,21,9,5,724,716.6600
2017,10,21,10,5,752,678.6400
2017,10,21,11,5,615,381.6900
2017,10,23,0,0,1,0.3400
2017,10,23,5,0,3,13.7400
2017,10,23,6,0,10,18.3400
2017,10,23,7,0,52,135.5400
2017,10,23,8,0,430,499.5100
2017,10,23,9,0,712,704.1600
2017,10,23,10,0,771,680.6500
2017,10,23,11,0,626,527.4700
2017,10,23,12,0,484,468.9900
2017,10,23,13,0,821,884.3000
2017,10,23,14,0,849,946.6200
2017,10,23,15,0,770,718.6400
2017,10,23,16,0,749,590.6300
2017,10,23,17,0,606,325.6300
2017,10,24,6,1,12,42.9600
2017,10,24,7,1,65,161.3400
2017,10,24,8,1,395,521.3900
2017,10,24,9,1,710,735.7900
2017,10,24,10,1,712,618.7100
2017,10,24,11,1,619,498.7300
2017,10,24,12,1,438,387.1500
2017,10,24,13,1,735,782.5300
2017,10,24,14,1,757,805.6200
2017,10,24,15,1,727,691.3200
2017,10,24,16,1,661,548.6200
2017,10,24,17,1,539,304.3500
2017,10,25,5,2,5,11.0700
2017,10,25,6,2,5,10.9600
2017,10,25,7,2,57,122.2200
2017,10,25,8,2,389,490.4600
2017,10,25,9,2,665,739.3200
2017,10,25,10,2,734,660.8000
2017,10,25,11,2,543,513.3600
2017,10,25,12,2,426,415.8400
2017,10,25,13,2,676,720.0200
2017,10,25,14,2,675,623.9900
2017,10,25,15,2,647,670.3100
2017,10,25,16,2,662,549.9200
2017,10,25,17,2,540,308.2700
2017,10,26,5,3,4,23.5600
2017,10,26,6,3,6,17.9100
2017,10,26,7,3,60,156.6400
2017,10,26,8,3,411,476.0300
2017,10,26,9,3,677,659.6700
2017,10,26,10,3,744,632.1700
2017,10,26,11,3,632,529.7000
2017,10,26,12,3,459,427.2700
2017,10,26,13,3,732,749.5800
2017,10,26,14,3,764,742.2400
2017,10,26,15,3,700,647.9900
2017,10,26,16,3,652,514.2200
2017,10,26,17,3,527,280.8500
2017,10,27,1,4,1,5.0200
2017,10,27,4,4,1,8.0800
2017,10,27,5,4,3,17.1200
2017,10,27,6,4,16,51.6800
2017,10,27,7,4,63,183.8000
2017,10,27,8,4,428,535.9400
2017,10,27,9,4,704,710.3300
2017,10,27,10,4,767,716.5500
2017,10,27,11,4,631,527.0300
2017,10,27,12,4,485,437.7100
2017,10,27,13,4,745,789.4100
2017,10,27,14,4,790,764.2000
2017,10,27,15,4,779,700.8100
2017,10,27,16,4,477,344.0400
2017,10,27,17,4,405,203.5000
2017,10,28,1,5,1,6.2100
2017,10,28,6,5,5,15.7000
2017,10,28,7,5,40,96.6100
2017,10,28,8,5,382,504.8600
2017,10,28,9,5,764,773.3500
2017,10,28,10,5,819,732.0800
2017,10,28,11,5,645,404.9900
2017,10,30,5,0,3,7.3600
2017,10,30,6,0,12,43.1500
2017,10,30,7,0,52,130.4200
2017,10,30,8,0,453,532.0900
2017,10,30,9,0,737,663.5300
2017,10,30,10,0,807,688.3100
2017,10,30,11,0,458,313.0200
2017,10,30,12,0,196,155.6700
2017,10,30,13,0,232,340.8600
2017,10,30,14,0,288,382.4900
2017,10,30,15,0,274,283.4000
2017,10,30,16,0,258,223.9500
2017,10,30,17,0,458,241.0000
2017,10,31,5,1,1,7.2300
2017,10,31,6,1,13,41.8300
2017,10,31,7,1,81,230.3300
2017,10,31,8,1,474,596.3900
2017,10,31,9,1,708,729.9400
2017,10,31,10,1,865,799.4800
2017,10,31,11,1,719,597.1600
2017,10,31,12,1,554,542.8000
2017,10,31,13,1,835,887.1500
2017,10,31,14,1,761,771.0900
2017,10,31,15,1,712,634.2300
2017,10,31,16,1,654,532.3100
2017,10,31,17,1,632,356.1600
2017,11,1,5,2,1,3.1700
2017,11,1,6,2,6,19.0100
2017,11,1,7,2,62,138.4200
2017,11,1,8,2,472,639.5700
2017,11,1,9,2,736,819.1100
2017,11,1,10,2,812,731.9700
2017,11,1,11,2,687,590.0200
2017,11,1,12,2,591,531.0600
2017,11,1,13,2,809,831.2400
2017,11,1,14,2,827,854.2900
2017,11,1,15,2,873,848.2400
2017,11,1,16,2,782,641.5900
2017,11,1,17,2,678,359.8700
2017,11,3,1,4,1,1.0000
2017,11,3,5,4,3,13.9300
2017,11,3,6,4,4,4.1900
2017,11,3,7,4,52,147.2600
2017,11,3,8,4,463,560.7000
2017,11,3,9,4,839,897.2800
2017,11,3,10,4,797,811.8800
2017,11,3,11,4,664,628.1600
2017,11,3,12,4,550,510.7500
2017,11,3,13,4,835,896.5800
2017,11,3,14,4,895,995.2100
2017,11,3,15,4,795,725.1100
2017,11,3,16,4,724,635.5400
2017,11,3,17,4,595,336.6000
2017,11,4,6,5,7,20.9500
2017,11,4,7,5,40,97.5400
2017,11,4,8,5,384,384.6000
2017,11,4,9,5,765,808.1900
2017,11,4,10,5,772,756.3300
2017,11,4,11,5,585,366.7400
2017,11,6,6,0,12,31.1500
2017,11,6,7,0,66,181.3300
2017,11,6,8,0,461,571.4600
2017,11,6,9,0,819,878.2400
2017,11,6,10,0,754,735.7900
2017,11,6,11,0,698,623.3500
2017,11,6,12,0,632,606.5900
2017,11,6,13,0,928,1025.8600
2017,11,6,14,0,883,1020.2200
2017,11,6,15,0,863,830.8700
2017,11,6,16,0,789,633.7900
2017,11,6,17,0,718,393.4900
2017,11,6,23,0,1,2.3400
2017,11,7,6,1,8,22.5300
2017,11,7,7,1,62,147.4300
2017,11,7,8,1,493,624.5800
2017,11,7,9,1,843,846.7200
2017,11,7,10,1,824,783.8000
2017,11,7,11,1,762,664.2400
2017,11,7,12,1,633,567.4500
2017,11,7,13,1,870,960.6900
2017,11,7,14,1,864,869.8000
2017,11,7,15,1,803,816.9200
2017,11,7,16,1,737,592.4700
2017,11,7,17,1,659,366.7200
2017,11,8,0,2,1,0.6800
2017,11,8,4,2,1,5.5300
2017,11,8,6,2,7,21.5900
2017,11,8,7,2,79,209.0200
2017,11,8,8,2,452,625.4700
2017,11,8,9,2,774,801.5800
2017,11,8,10,2,817,798.2800
2017,11,8,11,2,783,713.0700
2017,11,8,12,2,675,634.6100
2017,11,8,13,2,898,1140.3000
2017,11,8,14,2,834,978.6400
2017,11,8,15,2,854,822.0900
2017,11,8,16,2,773,639.3300
2017,11,8,17,2,660,360.0700
2017,11,9,6,3,3,7.5300
2017,11,9,7,3,70,211.5700
2017,11,9,8,3,482,618.6900
2017,11,9,9,3,745,766.1200
2017,11,9,10,3,765,733.0500
2017,11,9,11,3,689,606.4200
2017,11,9,12,3,533,504.4900
2017,11,9,13,3,802,887.9500
2017,11,9,14,3,818,856.9700
2017,11,9,15,3,787,783.0100
2017,11,9,16,3,779,631.4700
2017,11,9,17,3,675,356.7700
2017,11,10,0,4,1,1.0000
2017,11,10,5,4,2,12.2500
2017,11,10,6,4,6,14.8600
2017,11,10,7,4,74,175.3800
2017,11,10,8,4,494,629.1300
2017,11,10,9,4,798,800.0300
2017,11,10,10,4,772,641.0100
2017,11,10,11,4,697,582.0900
2017,11,10,12,4,382,351.4600
2017,11,10,13,4,758,809.0100
2017,11,10,14,4,900,922.2100
2017,11,10,15,4,811,818.9900
2017,11,10,16,4,838,724.2600
2017,11,10,17,4,716,401.1800
2017,11,11,5,5,2,7.7000
2017,11,11,6,5,6,23.6300
2017,11,11,7,5,57,158.7600
2017,11,11,8,5,502,700.2200
2017,11,11,9,5,880,1026.7800
2017,11,11,10,5,897,931.1200
2017,11,11,11,5,727,473.4400
2017,11,13,0,0,1,0.5000
2017,11,13,6,0,8,28.8800
2017,11,13,7,0,52,142.3000
2017,11,13,8,0,460,543.7200
2017,11,13,9,0,776,802.9000
2017,11,13,10,0,724,702.3300
2017,11,13,11,0,689,629.3000
2017,11,13,12,0,498,479.2200
2017,11,13,13,0,758,796.0200
2017,11,13,14,0,914,985.9700
2017,11,13,15,0,798,746.3600
2017,11,13,16,0,804,675.8200
2017,11,13,17,0,648,348.3500
2017,11,14,4,1,1,7.4700
2017,11,14,5,1,2,15.4800
2017,11,14,6,1,10,46.3100
2017,11,14,7,1,64,179.1200
2017,11,14,8,1,493,625.1200
2017,11,14,9,1,799,834.9400
2017,11,14,10,1,777,678.4800
2017,11,14,11,1,690,589.3000
2017,11,14,12,1,516,456.7100
2017,11,14,13,1,799,887.4500
2017,11,14,14,1,873,887.3100
2017,11,14,15,1,828,783.0600
2017,11,14,16,1,792,638.7000
2017,11,14,17,1,642,350.7400
2017,11,16,6,3,4,10.1400
2017,11,16,7,3,59,160.9900
2017,11,16,8,3,452,585.7900
2017,11,16,9,3,757,725.6600
2017,11,16,10,3,773,689.8200
2017,11,16,11,3,679,566.4300
2017,11,16,12,3,502,468.2100
2017,11,16,13,3,860,884.3100
2017,11,16,14,3,865,929.0300
2017,11,16,15,3,751,729.4400
2017,11,16,16,3,746,589.8000
2017,11,16,17,3,606,328.5300
2017,11,17,3,4,1,1.1700
2017,11,17,6,4,10,23.0200
2017,11,17,7,4,70,182.1100
2017,11,17,8,4,450,562.2000
2017,11,17,9,4,771,807.1300
2017,11,17,10,4,860,811.3000
2017,11,17,11,4,704,646.8900
2017,11,17,12,4,543,502.3500
2017,11,17,13,4,785,848.1300
2017,11,17,14,4,832,868.6800
2017,11,17,15,4,841,858.9500
2017,11,17,16,4,805,660.7100
2017,11,17,17,4,637,342.0100
2017,11,18,5,5,1,2.0000
2017,11,18,6,5,2,4.3400
2017,11,18,7,5,30,91.1000
2017,11,18,8,5,264,340.0500
2017,11,18,9,5,314,307.4400
2017,11,18,10,5,534,488.8700
2017,11,18,11,5,531,322.6300
2017,11,20,5,0,1,2.5100
2017,11,20,6,0,11,39.8400
2017,11,20,7,0,62,136.3600
2017,11,20,8,0,452,600.8700
2017,11,20,9,0,756,790.1900
2017,11,20,10,0,820,761.2600
2017,11,20,11,0,706,593.0000
2017,11,20,12,0,546,521.7200
2017,11,20,13,0,828,1006.2100
2017,11,20,14,0,807,879.2700
2017,11,20,15,0,843,826.1300
2017,11,20,16,0,756,621.2300
2017,11,20,17,0,662,362.9300
2017,11,21,6,1,11,23.7500
2017,11,21,7,1,54,124.2200
2017,11,21,8,1,457,571.2500
2017,11,21,9,1,713,700.8300
2017,11,21,10,1,736,690.9800
2017,11,21,11,1,588,542.7800
2017,11,21,12,1,492,418.6000
2017,11,21,13,1,808,913.5300
2017,11,21,14,1,751,817.3600
2017,11,21,15,1,775,741.2600
2017,11,21,16,1,716,589.3000
2017,11,21,17,1,537,291.5000
2017,11,22,5,2,1,3.1700
2017,11,22,6,2,5,12.6600
2017,11,22,7,2,66,142.7900
2017,11,22,8,2,454,594.8800
2017,11,22,9,2,736,776.6900
2017,11,22,10,2,740,674.5500
2017,11,22,11,2,692,631.4100
2017,11,22,12,2,502,489.9200
2017,11,22,13,2,814,972.7700
2017,11,22,14,2,857,918.3900
2017,11,22,15,2,808,799.3700
2017,11,22,16,2,707,630.7700
2017,11,22,17,2,570,302.8200
2017,11,23,5,3,2,2.7000
2017,11,23,6,3,7,16.3800
2017,11,23,7,3,63,136.2000
2017,11,23,8,3,454,575.2800
2017,11,23,9,3,712,761.0600
2017,11,23,10,3,766,716.8500
2017,11,23,11,3,668,662.1000
2017,11,23,12,3,457,429.9200
2017,11,23,13,3,710,807.9000
2017,11,23,14,3,792,805.8500
2017,11,23,15,3,805,807.6400
2017,11,23,16,3,697,599.4400
2017,11,23,17,3,578,333.9900
2017,11,24,5,4,1,0.6800
2017,11,24,6,4,8,15.9400
2017,11,24,7,4,65,162.7500
2017,11,24,8,4,479,600.0500
2017,11,24,9,4,683,717.7400
2017,11,24,10,4,660,683.8400
2017,11,24,11,4,643,631.6000
2017,11,24,12,4,488,509.7600
2017,11,24,13,4,772,898.1700
2017,11,24,14,4,880,1008.8600
2017,11,24,15,4,833,828.9300
2017,11,24,16,4,743,668.3800
2017,11,24,17,4,612,349.4600
2017,11,25,3,5,2,3.1300
2017,11,25,4,5,1,6.5500
2017,11,25,5,5,1,6.5500
2017,11,25,6,5,5,8.3800
2017,11,25,7,5,44,130.0000
2017,11,25,8,5,488,687.5400
2017,11,25,9,5,754,891.3200
2017,11,25,10,5,788,811.8300
2017,11,25,11,5,635,426.4700
2017,11,27,5,0,1,6.2100
2017,11,27,6,0,7,13.0900
2017,11,27,7,0,62,124.3400
2017,11,27,8,0,411,475.6300
2017,11,27,9,0,770,776.2500
2017,11,27,10,0,821,763.5900
2017,11,27,11,0,669,532.4000
2017,11,27,12,0,529,482.2500
2017,11,27,13,0,785,858.8900
2017,11,27,14,0,884,941.3700
2017,11,27,15,0,821,761.7400
2017,11,27,16,0,727,584.8000
2017,11,27,17,0,612,336.2100
2017,11,28,5,1,1,1.0000
2017,11,28,6,1,8,20.0600
2017,11,28,7,1,70,165.4200
2017,11,28,8,1,432,528.9500
2017,11,28,9,1,748,743.5200
2017,11,28,10,1,739,708.2200
2017,11,28,11,1,615,529.0300
2017,11,28,12,1,469,457.0700
2017,11,28,13,1,752,892.7400
2017,11,28,14,1,812,781.6300
2017,11,28,15,1,723,723.4300
2017,11,28,16,1,646,527.3500
2017,11,28,17,1,635,350.6300
2017,11,28,23,1,1,1.1700
2017,11,29,6,2,4,7.3200
2017,11,29,7,2,58,124.6500
2017,11,29,8,2,444,527.8800
2017,11,29,9,2,707,662.5500
2017,11,29,10,2,669,599.5000
2017,11,29,11,2,615,515.1200
2017,11,29,12,2,453,429.5900
2017,11,29,13,2,714,776.3500
2017,11,29,14,2,759,866.9500
2017,11,29,15,2,743,743.6800
2017,11,29,16,2,693,549.6200
2017,11,29,17,2,597,345.3300
2017,11,30,4,3,1,0.3400
2017,11,30,6,3,2,1.0200
2017,11,30,7,3,47,123.4700
2017,11,30,8,3,160,223.9500
2017,11,30,9,3,140,138.6000
2017,11,30,10,3,248,237.6100
2017,11,30,11,3,191,148.8100
2017,11,30,12,3,264,348.5900
2017,11,30,13,3,823,902.6500
2017,11,30,14,3,861,937.3600
2017,11,30,15,3,851,810.7500
2017,11,30,16,3,781,678.9000
2017,11,30,17,3,639,342.9200
2017,12,1,4,4,1,0.8500
2017,12,1,6,4,12,31.6500
2017,12,1,7,4,74,164.6900
2017,12,1,8,4,489,663.7700
2017,12,1,9,4,803,923.1800
2017,12,1,10,4,804,795.7000
2017,12,1,11,4,764,684.1100
2017,12,1,12,4,652,689.0500
2017,12,1,13,4,878,970.2400
2017,12,1,14,4,858,959.0500
2017,12,1,15,4,848,843.4700
2017,12,1,16,4,776,652.5900
2017,12,1,17,4,701,407.2600
2017,12,2,3,5,2,3.1900
2017,12,2,5,5,1,2.0000
2017,12,2,6,5,6,15.7000
2017,12,2,7,5,39,102.9700
2017,12,2,8,5,483,606.8300
