ano,mes,dia,hora,Dia_semana,QTD_Associacao,R$_Associacao,QTD_App,R$_APP,QTD_Monitor,R$_Monitor,QTD_parquimetro,parquimetro,QTD_pdv,pdv,QTD_Total,R$_total
2016,8,30,18,1,0,0.00,35,7.50,30,26.40,0,0.00,0,0.00,65,33.90
2016,8,30,22,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,8.00
2016,8,31,9,2,0,0.00,40,25.05,33,56.90,2,4.00,0,0.00,75,85.95
2016,8,31,10,2,0,0.00,102,51.65,300,388.35,4,6.00,0,0.00,406,446.00
2016,8,31,11,2,0,0.00,117,47.75,368,459.90,4,5.30,0,0.00,490,514.95
2016,8,31,12,2,0,0.00,79,35.65,257,312.80,2,2.00,0,0.00,338,350.45
2016,8,31,13,2,0,0.00,61,21.70,147,208.75,11,22.00,0,0.00,219,252.45
2016,8,31,14,2,0,0.00,107,45.05,213,275.35,9,16.00,0,0.00,329,336.40
2016,8,31,15,2,0,0.00,101,41.50,354,448.50,9,11.35,0,0.00,464,501.35
2016,8,31,16,2,0,0.00,111,51.70,308,376.10,6,11.00,0,0.00,425,438.80
2016,8,31,17,2,0,0.00,101,38.30,241,249.00,0,0.00,0,0.00,343,290.30
2016,8,31,18,2,0,0.00,49,19.20,46,43.10,1,1.30,0,0.00,96,63.60
2016,9,1,9,3,0,0.00,40,24.35,31,48.45,12,23.30,0,0.00,83,96.10
2016,9,1,10,3,0,0.00,80,41.75,396,503.25,7,9.60,0,0.00,484,559.60
2016,9,1,11,3,0,0.00,122,46.15,406,511.80,4,4.00,0,0.00,532,561.95
2016,9,1,12,3,0,0.00,86,37.80,285,338.00,5,6.00,0,0.00,376,381.80
2016,9,1,13,3,0,0.00,67,30.80,126,163.85,4,7.30,0,0.00,197,201.95
2016,9,1,14,3,0,0.00,111,39.75,208,299.75,11,16.00,0,0.00,330,355.50
2016,9,1,15,3,0,0.00,114,71.10,358,579.45,14,18.60,0,0.00,486,669.15
2016,9,1,16,3,0,0.00,98,55.10,390,496.60,1,2.00,0,0.00,489,553.70
2016,9,1,17,3,0,0.00,99,58.45,295,337.55,3,2.45,0,0.00,399,402.45
2016,9,1,18,3,0,0.00,52,10.50,76,72.20,0,0.00,0,0.00,128,82.70
2016,9,1,20,3,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,5.00
2016,9,1,23,3,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,2.00
2016,9,2,8,4,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,3.00
2016,9,2,9,4,0,0.00,51,22.55,44,76.30,7,11.00,0,0.00,102,109.85
2016,9,2,10,4,0,0.00,97,54.60,372,499.20,4,4.20,0,0.00,473,558.00
2016,9,2,11,4,0,0.00,125,53.95,377,471.55,10,11.75,0,0.00,512,537.25
2016,9,2,12,4,0,0.00,95,43.40,300,393.20,4,6.60,0,0.00,399,443.20
2016,9,2,13,4,0,0.00,55,21.65,130,179.95,12,26.15,0,0.00,198,229.75
2016,9,2,14,4,0,0.00,126,80.45,223,315.40,12,22.50,0,0.00,361,418.35
2016,9,2,15,4,0,0.00,100,39.45,385,545.35,15,26.05,0,0.00,500,610.85
2016,9,2,16,4,0,0.00,95,50.95,376,486.20,10,14.45,0,0.00,481,551.60
2016,9,2,17,4,0,0.00,120,58.45,279,315.90,6,5.65,0,0.00,405,380.00
2016,9,2,18,4,0,0.00,49,26.60,52,53.15,2,2.00,0,0.00,104,84.75
2016,9,3,9,5,0,0.00,39,35.35,74,134.20,9,20.00,0,0.00,122,189.55
2016,9,3,10,5,0,0.00,99,53.40,442,686.20,4,9.00,0,0.00,545,748.60
2016,9,3,11,5,0,0.00,117,76.70,446,664.85,8,11.00,0,0.00,571,752.55
2016,9,3,12,5,0,0.00,78,31.10,154,167.45,4,4.00,0,0.00,236,202.55
2016,9,3,13,5,0,0.00,2,0.75,0,0.00,0,0.00,0,0.00,2,0.75
2016,9,3,14,5,0,0.00,1,0.30,0,0.00,0,0.00,0,0.00,1,0.30
2016,9,3,21,5,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,2.00
2016,9,4,12,6,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,3.00
2016,9,5,9,0,0,0.00,61,32.50,62,96.60,4,9.00,0,0.00,127,138.10
2016,9,5,10,0,0,0.00,85,36.10,402,544.45,5,8.60,0,0.00,492,589.15
2016,9,5,11,0,0,0.00,112,42.15,452,615.70,3,7.00,0,0.00,567,664.85
2016,9,5,12,0,0,0.00,102,40.25,341,437.20,6,7.30,0,0.00,449,484.75
2016,9,5,13,0,0,0.00,70,34.25,155,232.25,10,20.05,0,0.00,235,286.55
2016,9,5,14,0,0,0.00,120,62.30,241,378.75,13,22.80,0,0.00,374,463.85
2016,9,5,15,0,0,0.00,128,57.90,403,579.40,8,15.30,0,0.00,539,652.60
2016,9,5,16,0,0,0.00,118,44.70,329,434.95,6,12.00,0,0.00,453,491.65
2016,9,5,17,0,0,0.00,85,38.45,143,181.20,4,3.90,0,0.00,232,223.55
2016,9,5,18,0,0,0.00,26,9.75,25,21.40,1,1.60,0,0.00,52,32.75
2016,9,6,9,1,0,0.00,47,26.70,28,45.10,7,12.60,0,0.00,82,84.40
2016,9,6,10,1,0,0.00,86,42.10,408,528.60,2,5.00,0,0.00,496,575.70
2016,9,6,11,1,0,0.00,105,40.00,406,502.80,3,6.60,0,0.00,514,549.40
2016,9,6,12,1,0,0.00,79,22.60,254,325.10,6,8.30,0,0.00,340,359.00
2016,9,6,13,1,0,0.00,62,20.85,144,186.40,11,15.60,0,0.00,217,222.85
2016,9,6,14,1,0,0.00,130,63.40,209,293.80,23,45.60,0,0.00,362,402.80
2016,9,6,15,1,0,0.00,123,37.60,394,583.50,13,25.60,0,0.00,530,646.70
2016,9,6,16,1,0,0.00,124,44.05,409,559.10,17,23.00,0,0.00,550,626.15
2016,9,6,17,1,0,0.00,113,49.95,314,384.60,5,8.00,0,0.00,432,442.55
2016,9,6,18,1,0,0.00,53,19.05,38,42.10,1,2.00,0,0.00,92,63.15
2016,9,7,14,2,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,1,0.00
2016,9,7,18,2,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,1,0.00
2016,9,7,22,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,6.00
2016,9,8,9,3,0,0.00,51,27.50,62,114.20,10,11.20,0,0.00,123,152.90
2016,9,8,10,3,0,0.00,91,39.60,395,553.25,6,12.00,0,0.00,492,604.85
2016,9,8,11,3,0,0.00,105,47.75,412,511.65,5,11.60,0,0.00,522,571.00
2016,9,8,12,3,0,0.00,81,46.90,312,381.90,6,9.00,0,0.00,399,437.80
2016,9,8,13,3,0,0.00,61,26.65,157,202.30,12,19.20,0,0.00,230,248.15
2016,9,8,14,3,0,0.00,105,49.70,196,295.80,14,29.45,0,0.00,315,374.95
2016,9,8,15,3,0,0.00,139,59.75,403,551.80,14,17.80,0,0.00,556,629.35
2016,9,8,16,3,0,0.00,106,31.50,486,636.65,5,7.30,0,0.00,598,680.45
2016,9,8,17,3,0,0.00,105,56.85,352,406.40,2,2.00,0,0.00,459,465.25
2016,9,8,18,3,0,0.00,56,14.65,102,99.50,4,2.90,0,0.00,162,117.05
2016,9,9,9,4,0,0.00,48,20.60,49,75.90,4,7.00,0,0.00,101,103.50
2016,9,9,10,4,0,0.00,103,48.25,402,539.50,4,6.30,0,0.00,509,594.05
2016,9,9,11,4,0,0.00,120,45.10,426,532.80,5,6.30,0,0.00,552,588.20
2016,9,9,12,4,0,0.00,103,42.80,296,371.50,6,12.30,0,0.00,405,426.60
2016,9,9,13,4,0,0.00,60,25.35,119,168.50,6,8.30,0,0.00,186,209.15
2016,9,9,14,4,0,0.00,105,62.75,217,335.45,22,43.10,0,0.00,344,441.30
2016,9,9,15,4,0,0.00,108,44.85,388,600.45,4,7.00,0,0.00,500,652.30
2016,9,9,16,4,0,0.00,94,49.95,406,537.10,3,7.00,0,0.00,503,594.05
2016,9,9,17,4,0,0.00,98,45.35,350,409.75,6,10.00,0,0.00,456,473.10
2016,9,9,18,4,0,0.00,2,0.00,65,62.60,1,1.00,0,0.00,68,63.60
2016,9,10,9,5,0,0.00,43,27.00,76,139.90,5,11.60,0,0.00,124,178.50
2016,9,10,10,5,0,0.00,122,55.15,490,823.50,4,8.00,0,0.00,616,886.65
2016,9,10,11,5,0,0.00,127,56.95,441,670.20,10,21.00,0,0.00,578,748.15
2016,9,10,12,5,0,0.00,58,26.10,140,161.30,5,4.50,0,0.00,204,199.90
2016,9,10,13,5,0,0.00,3,0.45,0,0.00,0,0.00,0,0.00,3,0.45
2016,9,10,14,5,0,0.00,3,1.45,0,0.00,0,0.00,0,0.00,3,1.45
2016,9,11,9,6,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,1,0.00
2016,9,12,9,0,0,0.00,56,33.00,54,82.20,7,10.20,0,0.00,117,125.40
2016,9,12,10,0,0,0.00,84,37.20,407,482.75,5,16.60,0,0.00,497,539.55
2016,9,12,11,0,0,0.00,114,47.35,350,409.20,7,7.45,0,0.00,471,464.00
2016,9,12,12,0,0,0.00,65,33.35,225,275.50,5,7.00,0,0.00,295,315.85
2016,9,12,13,0,0,0.00,58,22.75,79,115.00,12,18.50,0,0.00,149,156.25
2016,9,12,14,0,0,0.00,91,35.20,179,257.05,16,30.90,0,0.00,286,323.15
2016,9,12,15,0,0,0.00,113,71.90,349,502.00,10,20.00,0,0.00,472,593.90
2016,9,12,16,0,0,0.00,123,62.30,409,540.05,7,12.00,0,0.00,540,620.35
2016,9,12,17,0,0,0.00,109,34.50,296,337.95,3,3.60,0,0.00,409,383.05
2016,9,12,18,0,0,0.00,50,10.40,61,51.30,2,3.00,0,0.00,113,64.70
2016,9,12,23,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,6.00
2016,9,13,9,1,0,0.00,51,26.30,51,72.40,2,6.00,0,0.00,104,104.70
2016,9,13,10,1,0,0.00,86,34.70,355,441.95,1,2.00,0,0.00,442,478.65
2016,9,13,11,1,0,0.00,105,36.90,347,405.35,7,8.60,0,0.00,460,458.85
2016,9,13,12,1,0,0.00,57,19.55,160,194.45,6,9.00,0,0.00,223,223.00
2016,9,13,13,1,0,0.00,47,12.70,79,92.60,5,7.30,0,0.00,131,112.60
2016,9,13,14,1,0,0.00,78,47.50,188,263.55,3,4.00,0,0.00,269,315.05
2016,9,13,15,1,0,0.00,112,46.15,352,471.05,4,7.00,0,0.00,468,524.20
2016,9,13,16,1,0,0.00,113,59.80,368,426.55,4,9.60,0,0.00,486,503.95
2016,9,13,17,1,0,0.00,95,31.45,267,290.85,1,0.30,0,0.00,363,322.60
2016,9,13,18,1,0,0.00,25,6.05,38,34.10,1,1.00,0,0.00,64,41.15
2016,9,14,0,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,3.00
2016,9,14,7,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,4.00
2016,9,14,9,2,0,0.00,43,26.30,41,61.00,7,11.00,0,0.00,91,98.30
2016,9,14,10,2,0,0.00,75,26.85,372,457.85,2,2.30,0,0.00,449,487.00
2016,9,14,11,2,0,0.00,99,47.85,327,372.95,4,6.00,0,0.00,431,429.80
2016,9,14,12,2,0,0.00,71,29.80,234,277.75,3,4.00,0,0.00,308,311.55
2016,9,14,13,2,0,0.00,53,17.80,128,167.30,3,9.00,0,0.00,184,194.10
2016,9,14,14,2,0,0.00,84,54.30,189,246.55,8,17.60,0,0.00,281,318.45
2016,9,14,15,2,0,0.00,85,47.35,337,413.70,12,21.60,0,0.00,434,482.65
2016,9,14,16,2,0,0.00,94,45.50,391,458.80,5,8.60,0,0.00,491,516.90
2016,9,14,17,2,0,0.00,102,36.15,306,325.85,1,1.00,0,0.00,410,366.00
2016,9,14,18,2,0,0.00,38,16.35,71,56.05,0,0.00,0,0.00,109,72.40
2016,9,14,21,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,6.00
2016,9,14,22,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,7.00
2016,9,15,9,3,0,0.00,39,36.55,43,75.80,14,33.45,0,0.00,96,145.80
2016,9,15,10,3,0,0.00,99,45.90,352,447.60,6,12.00,0,0.00,458,511.50
2016,9,15,11,3,0,0.00,103,44.50,332,400.95,6,8.00,0,0.00,441,453.45
2016,9,15,12,3,0,0.00,62,29.80,233,269.80,4,7.30,0,0.00,299,306.90
2016,9,15,13,3,0,0.00,51,20.70,131,165.35,7,11.30,0,0.00,189,197.35
2016,9,15,14,3,0,0.00,85,38.80,160,207.65,23,39.60,0,0.00,268,286.05
2016,9,15,15,3,0,0.00,113,53.85,329,440.30,7,13.60,0,0.00,449,507.75
2016,9,15,16,3,0,0.00,91,55.60,354,478.20,11,17.75,0,0.00,456,551.55
2016,9,15,17,3,0,0.00,63,25.90,254,277.60,6,6.60,0,0.00,324,311.10
2016,9,15,18,3,0,0.00,48,23.55,90,71.40,3,2.60,0,0.00,141,97.55
2016,9,16,9,4,0,0.00,55,28.65,41,66.40,5,10.00,0,0.00,101,105.05
2016,9,16,10,4,0,0.00,74,30.30,344,465.40,1,1.00,0,0.00,419,496.70
2016,9,16,11,4,0,0.00,96,40.85,309,337.10,2,1.30,0,0.00,407,379.25
2016,9,16,12,4,0,0.00,74,27.50,212,238.10,7,9.60,0,0.00,293,275.20
2016,9,16,13,4,0,0.00,54,20.10,140,167.40,7,12.00,0,0.00,201,199.50
2016,9,16,14,4,0,0.00,70,34.90,150,210.30,6,8.30,0,0.00,226,253.50
2016,9,16,15,4,0,0.00,113,58.65,245,360.00,6,10.45,0,0.00,365,437.10
2016,9,16,16,4,0,0.00,62,26.55,320,417.70,2,5.00,0,0.00,384,449.25
2016,9,16,17,4,0,0.00,100,64.75,312,343.80,5,9.60,0,0.00,418,422.15
2016,9,16,18,4,0,0.00,49,15.55,73,72.10,0,0.00,0,0.00,122,87.65
2016,9,17,9,5,0,0.00,46,34.15,73,134.70,4,12.00,0,0.00,123,180.85
2016,9,17,10,5,0,0.00,95,36.05,435,662.45,3,5.00,0,0.00,533,703.50
2016,9,17,11,5,0,0.00,121,67.15,446,623.65,0,0.00,0,0.00,567,690.80
2016,9,17,12,5,0,0.00,71,30.65,193,210.95,1,0.30,0,0.00,268,249.90
2016,9,17,13,5,0,0.00,2,0.30,0,0.00,0,0.00,0,0.00,2,0.30
2016,9,19,1,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,1.00
2016,9,19,9,0,0,0.00,32,15.60,21,49.60,1,4.00,0,0.00,54,69.20
2016,9,19,10,0,0,0.00,18,13.65,61,72.10,4,7.00,0,0.00,83,92.75
2016,9,19,11,0,0,0.00,32,20.15,88,100.75,1,1.30,0,0.00,121,122.20
2016,9,19,12,0,0,0.00,52,18.60,86,110.50,4,6.00,0,0.00,142,135.10
2016,9,19,13,0,0,0.00,32,11.65,68,81.50,6,7.30,0,0.00,107,104.45
2016,9,19,14,0,0,0.00,69,49.80,143,189.50,5,10.00,0,0.00,217,249.30
2016,9,19,15,0,0,0.00,111,66.25,248,303.20,10,25.00,0,0.00,369,394.45
2016,9,19,16,0,0,0.00,108,47.80,282,361.25,7,10.00,0,0.00,397,419.05
2016,9,19,17,0,0,0.00,99,31.85,241,257.75,4,6.30,0,0.00,344,295.90
2016,9,19,18,0,0,0.00,55,15.50,69,61.95,0,0.00,0,0.00,124,77.45
2016,9,19,23,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,5.00
2016,9,20,9,1,0,0.00,69,57.25,61,100.00,5,10.00,0,0.00,135,167.25
2016,9,20,10,1,0,0.00,74,41.85,270,319.40,5,5.20,0,0.00,349,366.45
2016,9,20,11,1,0,0.00,104,36.30,298,330.20,1,2.00,0,0.00,404,369.50
2016,9,20,12,1,0,0.00,56,29.85,191,224.10,4,9.30,0,0.00,251,263.25
2016,9,20,13,1,0,0.00,22,8.10,114,142.10,8,11.60,0,0.00,144,161.80
2016,9,20,14,1,0,0.00,85,40.35,161,223.90,11,22.00,0,0.00,257,286.25
2016,9,20,15,1,0,0.00,75,42.00,218,306.60,7,19.30,0,0.00,300,367.90
2016,9,20,16,1,0,0.00,91,44.75,275,331.40,3,5.00,0,0.00,369,381.15
2016,9,20,17,1,0,0.00,90,39.40,232,242.80,3,3.00,0,0.00,325,285.20
2016,9,20,18,1,0,0.00,36,12.50,72,65.50,0,0.00,0,0.00,108,78.00
2016,9,21,9,2,0,0.00,44,31.10,30,46.40,5,5.90,0,0.00,79,83.40
2016,9,21,10,2,0,0.00,18,8.70,35,39.90,1,1.00,0,0.00,54,49.60
2016,9,21,11,2,0,0.00,77,24.05,300,365.15,4,5.00,0,0.00,381,394.20
2016,9,21,12,2,0,0.00,62,23.15,166,182.60,7,12.00,0,0.00,236,225.75
2016,9,21,13,2,0,0.00,31,15.15,89,108.05,4,10.00,0,0.00,124,133.20
2016,9,21,14,2,0,0.00,74,37.30,150,200.65,4,7.00,0,0.00,228,244.95
2016,9,21,15,2,0,0.00,87,58.25,288,363.00,6,12.00,0,0.00,382,435.25
2016,9,21,16,2,0,0.00,70,31.15,310,384.60,5,4.00,0,0.00,385,419.75
2016,9,21,17,2,0,0.00,70,14.75,252,277.05,1,1.00,0,0.00,323,292.80
2016,9,21,18,2,0,0.00,39,18.30,72,66.90,1,2.00,0,0.00,112,87.20
2016,9,22,9,3,0,0.00,44,25.80,69,89.60,12,18.30,0,0.00,125,133.70
2016,9,22,10,3,0,0.00,74,40.65,329,440.25,5,5.10,0,0.00,408,486.00
2016,9,22,11,3,0,0.00,76,25.50,257,321.00,2,2.00,0,0.00,335,348.50
2016,9,22,12,3,0,0.00,60,25.85,169,216.80,7,19.00,0,0.00,236,261.65
2016,9,22,13,3,0,0.00,42,23.00,122,162.85,7,9.00,0,0.00,171,194.85
2016,9,22,14,3,0,0.00,76,29.30,149,181.00,11,22.45,0,0.00,236,232.75
2016,9,22,15,3,0,0.00,69,30.70,214,293.15,8,12.50,0,0.00,292,344.35
2016,9,22,16,3,0,0.00,90,38.90,309,425.00,1,2.00,0,0.00,400,465.90
2016,9,22,17,3,0,0.00,93,37.65,275,305.00,3,8.00,0,0.00,371,350.65
2016,9,22,18,3,0,0.00,55,19.00,60,55.70,1,0.60,0,0.00,116,75.30
2016,9,23,9,4,0,0.00,41,27.25,42,58.80,4,6.00,0,0.00,88,97.05
2016,9,23,10,4,0,0.00,85,39.80,305,386.00,4,6.00,0,0.00,394,431.80
2016,9,23,11,4,0,0.00,89,34.70,259,308.40,1,1.00,0,0.00,349,344.10
2016,9,23,12,4,0,0.00,72,28.45,171,221.60,6,9.00,0,0.00,249,259.05
2016,9,23,13,4,0,0.00,45,25.65,106,135.45,11,14.90,0,0.00,162,176.00
2016,9,23,14,4,0,0.00,70,21.30,124,206.15,8,16.30,0,0.00,202,243.75
2016,9,23,15,4,0,0.00,93,45.65,220,305.10,7,12.60,0,0.00,320,363.35
2016,9,23,16,4,0,0.00,84,35.70,306,400.65,5,7.00,0,0.00,395,443.35
2016,9,23,17,4,0,0.00,98,55.80,272,291.05,2,3.00,0,0.00,372,349.85
2016,9,23,18,4,0,0.00,62,10.40,57,51.40,0,0.00,0,0.00,119,61.80
2016,9,24,9,5,0,0.00,42,23.40,46,74.80,6,14.30,0,0.00,94,112.50
2016,9,24,10,5,0,0.00,107,72.45,360,581.90,2,5.00,0,0.00,469,659.35
2016,9,24,11,5,0,0.00,104,58.15,344,456.70,5,7.60,0,0.00,453,522.45
2016,9,24,12,5,0,0.00,65,29.70,124,138.10,3,3.00,0,0.00,193,175.80
2016,9,24,13,5,0,0.00,2,0.60,0,0.00,0,0.00,0,0.00,2,0.60
2016,9,24,15,5,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,1,0.00
2016,9,24,21,5,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,8.00
2016,9,24,23,5,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,6.00
2016,9,26,9,0,0,0.00,42,21.05,41,71.90,12,28.00,0,0.00,95,120.95
2016,9,26,10,0,0,0.00,77,31.10,301,387.10,9,13.60,0,0.00,387,431.80
2016,9,26,11,0,0,0.00,77,30.60,268,296.60,1,3.00,0,0.00,346,330.20
2016,9,26,12,0,0,0.00,65,34.35,173,205.95,8,10.05,0,0.00,246,250.35
2016,9,26,13,0,0,0.00,30,11.75,80,104.60,2,4.00,0,0.00,112,120.35
2016,9,26,14,0,0,0.00,84,27.75,174,228.25,15,30.60,0,0.00,273,286.60
2016,9,26,15,0,0,0.00,94,53.15,258,326.35,3,8.60,0,0.00,355,388.10
2016,9,26,16,0,0,0.00,91,30.50,300,381.80,4,7.00,0,0.00,395,419.30
2016,9,26,17,0,0,0.00,67,27.20,245,245.30,1,2.00,0,0.00,313,274.50
2016,9,26,18,0,0,0.00,30,19.10,82,69.80,1,1.00,0,0.00,114,95.90
2016,9,27,9,1,0,0.00,47,23.50,56,83.20,3,6.60,0,0.00,106,113.30
2016,9,27,10,1,0,0.00,73,29.10,267,365.80,4,9.00,0,0.00,344,403.90
2016,9,27,11,1,0,0.00,101,45.00,227,247.20,2,2.00,0,0.00,330,294.20
2016,9,27,12,1,0,0.00,65,24.55,170,174.25,9,9.35,0,0.00,244,208.15
2016,9,27,13,1,0,0.00,39,15.05,53,68.70,3,2.60,0,0.00,95,86.35
2016,9,27,14,1,0,0.00,65,27.25,96,123.65,4,3.60,0,0.00,165,154.50
2016,9,27,15,1,0,0.00,82,33.10,194,264.30,9,11.35,0,0.00,286,313.75
2016,9,27,16,1,0,0.00,74,31.85,283,359.50,3,5.00,0,0.00,360,396.35
2016,9,27,17,1,0,0.00,70,38.10,224,255.50,2,3.00,0,0.00,296,296.60
2016,9,27,18,1,0,0.00,39,7.70,69,49.60,0,0.00,0,0.00,108,57.30
2016,9,28,9,2,0,0.00,44,39.85,52,72.30,2,2.60,0,0.00,98,114.75
2016,9,28,10,2,0,0.00,75,46.00,241,296.65,1,1.00,0,0.00,317,343.65
2016,9,28,11,2,0,0.00,79,36.10,230,275.85,3,4.00,0,0.00,312,315.95
2016,9,28,12,2,0,0.00,59,38.65,171,194.95,7,14.75,0,0.00,238,250.35
2016,9,28,13,2,0,0.00,32,16.05,62,75.70,5,9.00,0,0.00,99,100.75
2016,9,28,14,2,0,0.00,71,37.00,107,143.85,8,15.30,0,0.00,187,197.15
2016,9,28,15,2,0,0.00,83,34.00,174,247.60,10,16.60,0,0.00,267,298.20
2016,9,28,16,2,0,0.00,69,25.40,249,314.85,7,10.60,0,0.00,325,350.85
2016,9,28,17,2,0,0.00,71,44.00,196,213.00,4,6.30,0,0.00,271,263.30
2016,9,28,18,2,0,0.00,42,21.75,45,46.30,1,1.00,0,0.00,88,69.05
2016,9,29,9,3,0,0.00,64,36.80,32,55.10,4,10.00,0,0.00,100,101.90
2016,9,29,10,3,0,0.00,89,49.00,256,318.70,3,5.00,0,0.00,348,372.70
2016,9,29,11,3,0,0.00,90,54.35,256,299.40,4,6.00,0,0.00,350,359.75
2016,9,29,12,3,0,0.00,48,21.70,184,226.90,6,10.00,0,0.00,239,261.60
2016,9,29,13,3,0,0.00,47,28.80,56,60.20,5,8.00,0,0.00,108,97.00
2016,9,29,14,3,0,0.00,74,31.45,109,147.80,13,27.00,0,0.00,196,206.25
2016,9,29,15,3,0,0.00,69,31.75,185,256.40,5,4.45,0,0.00,259,292.60
2016,9,29,16,3,0,0.00,80,41.45,261,329.45,5,5.00,0,0.00,346,375.90
2016,9,29,17,3,0,0.00,73,35.65,203,213.05,2,6.00,0,0.00,279,262.70
2016,9,29,18,3,0,0.00,40,21.30,48,43.00,2,1.05,0,0.00,90,65.35
2016,9,30,9,4,0,0.00,47,41.65,25,35.30,6,16.00,0,0.00,78,92.95
2016,9,30,10,4,0,0.00,95,45.70,335,430.15,4,5.00,0,0.00,434,480.85
2016,9,30,11,4,0,0.00,80,39.35,257,315.25,3,4.00,0,0.00,340,358.60
2016,9,30,12,4,0,0.00,66,32.00,183,236.55,4,7.60,0,0.00,253,276.15
2016,9,30,13,4,0,0.00,39,19.60,76,95.20,6,10.00,0,0.00,121,124.80
2016,9,30,14,4,0,0.00,65,36.30,127,162.60,6,10.05,0,0.00,198,208.95
2016,9,30,15,4,0,0.00,50,11.75,111,154.30,4,7.00,0,0.00,165,173.05
2016,9,30,16,4,0,0.00,101,42.40,295,377.10,7,10.60,0,0.00,403,430.10
2016,9,30,17,4,0,0.00,61,34.20,224,256.25,2,4.00,0,0.00,287,294.45
2016,9,30,18,4,0,0.00,40,24.20,57,49.60,1,0.60,0,0.00,98,74.40
2016,10,1,1,5,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,7.00
2016,10,1,9,5,0,0.00,37,20.20,49,96.05,10,26.00,0,0.00,96,142.25
2016,10,1,10,5,0,0.00,96,42.55,410,667.70,3,7.00,0,0.00,509,717.25
2016,10,1,11,5,0,0.00,113,63.30,378,582.75,13,21.00,0,0.00,504,667.05
2016,10,1,12,5,0,0.00,71,34.55,127,161.70,5,6.00,0,0.00,206,220.25
2016,10,1,13,5,0,0.00,6,2.65,0,0.00,0,0.00,0,0.00,6,2.65
2016,10,1,14,5,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,1,0.00
2016,10,2,22,6,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,8.00
2016,10,3,9,0,0,0.00,52,30.60,73,115.70,5,6.20,0,0.00,130,152.50
2016,10,3,10,0,0,0.00,113,62.50,357,490.20,8,16.60,0,0.00,479,575.30
2016,10,3,11,0,0,0.00,92,45.75,343,424.65,5,7.60,0,0.00,441,482.00
2016,10,3,12,0,0,0.00,66,34.70,168,199.50,4,4.30,0,0.00,238,238.50
2016,10,3,13,0,0,0.00,60,16.25,105,125.10,6,8.30,0,0.00,171,149.65
2016,10,3,14,0,0,0.00,78,36.85,147,196.00,3,3.60,0,0.00,228,236.45
2016,10,3,15,0,0,0.00,65,27.90,167,226.80,3,5.00,0,0.00,236,266.70
2016,10,3,16,0,0,0.00,81,44.15,254,302.55,2,2.60,0,0.00,337,349.30
2016,10,3,17,0,0,0.00,77,25.90,192,210.25,1,2.00,0,0.00,270,238.15
2016,10,3,18,0,0,0.00,28,9.30,42,35.60,0,0.00,0,0.00,70,44.90
2016,10,4,9,1,0,0.00,51,36.60,71,110.60,4,5.00,0,0.00,126,152.20
2016,10,4,10,1,0,0.00,91,31.35,410,524.85,1,2.00,0,0.00,502,558.20
2016,10,4,11,1,0,0.00,94,46.15,347,432.45,3,2.30,0,0.00,444,480.90
2016,10,4,12,1,0,0.00,67,20.25,228,264.95,6,8.60,0,0.00,301,293.80
2016,10,4,13,1,0,0.00,53,29.60,126,155.40,7,9.60,0,0.00,188,201.60
2016,10,4,14,1,0,0.00,76,36.75,212,301.40,17,26.00,0,0.00,305,364.15
2016,10,4,15,1,0,0.00,96,46.40,310,413.05,9,17.90,0,0.00,415,477.35
2016,10,4,16,1,0,0.00,98,51.50,373,470.70,2,2.60,0,0.00,473,524.80
2016,10,4,17,1,0,0.00,98,37.35,312,352.30,2,3.00,0,0.00,413,394.65
2016,10,4,18,1,0,0.00,41,18.40,74,68.90,1,2.00,0,0.00,116,89.30
2016,10,5,9,2,0,0.00,25,19.95,18,36.00,5,7.00,0,0.00,48,62.95
2016,10,5,10,2,0,0.00,54,31.90,151,228.85,9,11.00,0,0.00,214,271.75
2016,10,5,11,2,0,0.00,83,20.80,266,336.05,3,7.30,0,0.00,352,364.15
2016,10,5,12,2,0,0.00,70,20.70,224,251.10,13,17.00,0,0.00,307,288.80
